A/Mahajanga/3628/2012	A/Perth/16/2009	F35/11	NIMR_Sep2013_7-03.csv	40	hi	
A/Malatya/3946/2013	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-01.csv	80	hi	
A/Leskovac/1701/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_12.csv	160	hi	
A/Macedonia/IK/2014	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-06.csv	40	hi	
A/Marseille/2240/2011	A/Perth/16/2009	F35/11	NIMR_Feb2012_12.csv	80	hi	
A/Malatya/3608/2013	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-02.csv	40	hi	
A/Molodechno/1598/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_15.csv	80	hi	
A/Mogilev/1484/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-19.csv	80	hi	
A/Moldova/242/2013	A/Perth/16/2009	F35/11	NIMR_Sep2013_7-09.csv	40	hi	
A/Moldova/696/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-07.csv	40	hi	
A/Moramanga/3423/2012	A/Perth/16/2009	F35/11	NIMR_Sep2013_7-03.csv	160	hi	
A/Malatya/4163/2013	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-01.csv	40	hi	
A/Montana/5/2011	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-09-13_132	320	hi	
A/Malatya/24/2014	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-01.csv	80	hi	
A/Malatya/3854/2013	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-01.csv	80	hi	
A/Moramanga/3694/2012	A/Perth/16/2009	F35/11	NIMR_Sep2013_7-05.csv	320	hi	
A/Mures/163025/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-16.csv	40	hi	
A/Mogilev/1273/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-19.csv	160	hi	
A/Nis/1055/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-22.csv	160	hi	
A/NordPasDeCalais/2000/2012	A/Perth/16/2009	F35/11	NIMR_Feb2013_17.csv	40	hi	
A/NordPasDeCalais/2301/2014	A/Perth/16/2009	F18/11	NIMR_Feb2015_9-11.csv	160	hi	
A/Newcastle/22/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-28.csv	80	hi	
A/Nis/1056/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-22.csv	160	hi	
A/Nis/1472/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_12.csv	80	hi	
A/Nitra/205/2015	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_10.csv	160	hi	
A/Nitra/360/2013	A/Perth/16/2009	F35/11	NIMR_Sep2013_7-11.csv	80	hi	
A/Nis/1057/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-22.csv	160	hi	
A/Nis/1059/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-22.csv	160	hi	
A/NordPasDeCalais/2318/2014	A/Perth/16/2009	F18/11	NIMR_Feb2015_9-11.csv	40	hi	
A/Nis/1471/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_12.csv	80	hi	
A/Nis/1053/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-22.csv	160	hi	
A/NoveZamky/897/2013	A/Perth/16/2009	F35/11	NIMR_Sep2013_7-11.csv	320	hi	
A/NosyBe/429/2013	A/Perth/16/2009	F35/11	NIMR_Sep2013_7-12.csv	80	hi	
A/Olt/162753/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-17.csv	40	hi	
A/Omsk/1/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_09.csv	80	hi	
A/Perth/10/2010	A/Perth/16/2009	AS/16	Cox2011_36	160	hi	
A/Perth/10/2010	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-feb-2012-2012-01-18_46	640	hi	
A/Pancevo/1148/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_10.csv	640	hi	
A/Oujda/144H/2011	A/Perth/16/2009	F35/11	NIMR_Feb2012_11.csv	80	hi	
A/Perth/16/2009	A/Brisbane/10/2007	A/Bris/10/07_F18/07	nimr-feb-2012-2011-12-09_9	<40	hi	
A/Perth/16/2009	A/Brisbane/10/2007	A/Bris/10/07_F29/09	nimr-sep-2011-2011-04-12_17	80	hi	
A/Perth/16/2009	A/Brisbane/10/2007	A/Bris/10/07_F09/11	nimr-sep-2011-2011-05-13_17	40	hi	
A/Perth/16/2009	A/Brisbane/10/2007	A/Bris/10/07_F29/09	nimr-feb-2012-2012-01-18_9	<40	hi	
A/Perth/16/2009	A/Perth/10/2010	A/Perth/10/10_F03/11	nimr-sep-2011-2011-05-13_23	640	hi	
A/Perth/16/2009	A/Perth/16/2009	A/Perth/16/09_F25/09	nimr-feb-2010-table13_84	640	hi	
A/Perth/16/2009	A/Perth/10/2010	A/Perth/10/10_F03/11	nimr-feb-2012-2012-01-18_14	160	hi	
